sale_id,date,product_id,distribution_id,quantity,unit_price_rial,discount_percent,total_price_rial,is_consistent
25217,1404-09-01,P004,D016,5,1450000,3,7032500,True
25218,1404-12-17,P005,D005,63,480000,4,29030400,True
25219,1404-07-21,P003,D005,83,580000,7,44770200,True
25220,1404-11-17,P018,D023,71,590000,6,39376600,True
25221,1404-07-25,P013,D014,40,520000,4,19968000,True
25222,1405-01-03,P009,D011,45,610000,4,26352000,True
25223,1404-07-03,P018,D028,81,590000,5,45400500,True
25224,1404-10-30,P007,D026,52,580000,5,28652000,True
25225,1404-09-06,P007,D014,66,580000,3,37131600,True
25226,1404-11-05,P005,D012,86,480000,7,38390400,True
25227,1405-03-10,P019,D004,77,950000,5,69492500,True
25228,1405-01-19,P003,D009,27,580000,2,15346800,True
25229,1405-05-28,P014,D022,89,650000,8,53222000,True
25230,1404-06-03,P013,D007,52,520000,4,25958400,True
25231,1405-02-17,P016,D004,83,1250000,6,97525000,True
25232,1404-12-02,P012,D006,72,820000,5,56088000,True
25233,1404-07-19,P014,D029,64,650000,6,39104000,True
25234,1404-07-13,P006,D030,68,850000,3,56066000,True
25235,1404-11-17,P002,D006,9,1050000,3,9166500,True
25236,1405-05-24,P017,D001,83,720000,7,55576800,True
25237,1404-07-29,P002,D035,12,1050000,0,12600000,True
25238,1405-01-11,P009,D011,46,610000,4,26937600,True
25239,1404-12-19,P004,D001,56,1450000,3,78764000,True
25240,1405-04-01,P006,D001,30,850000,3,24735000,True
25241,1405-02-22,P003,D018,68,580000,4,37862400,True
25242,1404-10-09,P004,D016,37,1450000,2,52577000,True
25243,1404-06-13,P006,D016,55,850000,6,43945000,True
25244,1404-10-21,P012,D006,82,820000,6,63205600,True
25245,1404-12-23,P006,D005,53,850000,4,43248000,True
25246,1405-04-23,P003,D009,64,580000,3,36006400,True
25247,1405-04-27,P017,D014,32,720000,3,22348800,True
25248,1405-04-29,P005,D027,44,480000,6,19852800,True
25249,1404-08-12,P009,D029,31,610000,3,18342700,True
25250,1405-04-09,P013,D025,15,520000,0,7800000,True
25251,1404-07-16,P008,D008,65,720000,6,43992000,True
25252,1404-07-28,P005,D029,46,480000,4,21196800,True
25253,1404-11-22,P011,D027,27,1350000,0,36450000,True
25254,1405-04-04,P005,D031,26,480000,0,12480000,True
25255,1404-12-20,P017,D010,107,720000,7,71647200,True
25256,1404-07-28,P018,D002,13,590000,2,7516600,True
25257,1405-03-25,P007,D026,84,580000,7,45309600,True
25258,1404-12-29,P017,D002,41,720000,6,27748800,True
25259,1405-06-01,P010,D001,24,790000,2,18580800,True
25260,1405-02-13,P015,D016,81,2100000,8,156492000,True
25261,1405-04-11,P010,D008,37,790000,3,28353100,True
25262,1405-03-14,P011,D030,22,1350000,2,29106000,True
25263,1405-05-21,P003,D005,47,580000,5,25897000,True
25264,1405-05-31,P006,D035,56,850000,5,45220000,True
25265,1404-10-05,P019,D032,67,950000,5,60467500,True
25266,1404-06-07,P008,D035,40,720000,5,27360000,True
25267,1404-11-21,P017,D021,63,720000,3,43999200,True
25268,1404-12-10,P017,D020,95,720000,6,64296000,True
25269,1404-06-11,P008,D013,23,720000,2,16228800,True
25270,1405-05-07,P003,D030,56,580000,4,31180800,True
25271,1405-03-17,P019,D031,50,950000,5,45125000,True
25272,1404-07-07,P017,D007,75,720000,6,50760000,True
25273,1404-10-16,P014,D031,5,650000,0,3250000,True
25274,1404-12-18,P008,D004,35,720000,0,25200000,True
25275,1404-08-24,P007,D003,41,580000,6,22353200,True
25276,1404-09-26,P006,D012,27,850000,0,22950000,True
25277,1404-06-19,P015,D017,54,2100000,6,106596000,True
25278,1405-05-07,P019,D026,57,950000,6,50901000,True
25279,1404-07-25,P006,D013,32,850000,0,27200000,True
25280,1405-01-12,P017,D004,52,720000,4,35942400,True
25281,1404-11-20,P003,D015,34,580000,3,19128400,True
25282,1405-05-20,P018,D027,14,590000,0,8260000,True
25283,1405-02-06,P020,D030,22,620000,0,13640000,True
25284,1404-10-05,P011,D008,20,1350000,3,26190000,True
25285,1404-11-14,P013,D013,68,520000,5,33592000,True
25286,1405-05-16,P001,D001,90,1850000,7,154845000,True
25287,1405-02-09,P020,D012,58,620000,5,34162000,True
25288,1404-12-23,P007,D014,47,580000,5,25897000,True
25289,1404-09-03,P005,D021,57,480000,6,25718400,True
25290,1405-05-16,P020,D015,39,620000,2,23696400,True
25291,1405-04-24,P013,D004,95,520000,8,45448000,True
25292,1405-02-17,P014,D005,24,650000,3,15132000,True
25293,1405-01-12,P009,D028,9,610000,0,5490000,True
25294,1405-02-15,P015,D018,57,2100000,5,113715000,True
25295,1405-03-19,P008,D005,34,720000,2,23990400,True
25296,1404-06-11,P020,D024,39,620000,2,23696400,True
25297,1405-05-30,P010,D005,40,790000,5,30020000,True
25298,1404-12-17,P011,D034,52,1350000,3,68094000,True
25299,1404-06-24,P018,D025,73,590000,4,41347200,True
25300,1405-04-01,P018,D024,73,590000,3,41777900,True
25301,1404-09-10,P014,D007,77,650000,5,47547500,True
25302,1404-12-22,P017,D021,32,720000,0,23040000,True
25303,1405-03-18,P019,D011,71,950000,6,63403000,True
25304,1404-08-05,P012,D036,85,820000,6,65518000,True
25305,1405-02-09,P017,D030,17,720000,0,12240000,True
25306,1405-03-20,P015,D009,73,2100000,6,144102000,True
25307,1405-04-06,P007,D031,100,580000,8,53360000,True
25308,1405-05-13,P011,,11,1350000,0,14850000,True
25309,1404-12-26,P005,D025,54,480000,3,25142400,True
25310,1404-08-27,P011,D032,69,1350000,6,87561000,True
25311,1404-10-06,P009,D022,73,610000,6,41858200,True
25312,1404-07-01,P013,D020,90,520000,7,43524000,True
25313,1404-06-27,P006,D017,12,850000,3,9894000,True
25314,1404-09-17,P013,D002,30,520000,3,15132000,True
25315,1404-09-05,P001,D016,43,1850000,3,77163500,True
25316,1404-08-25,P015,D031,43,2100000,6,84882000,True
25317,1404-09-06,P019,D007,72,950000,3,66348000,True
25318,1405-04-08,P002,D026,56,1050000,5,55860000,True
25319,1404-09-26,P017,D025,38,720000,2,26812800,True
25320,1404-11-21,P004,D005,82,1450000,5,112955000,True
25321,1405-05-28,P018,D008,80,590000,8,43424000,True
25322,1404-08-03,P006,D009,24,850000,2,19992000,True
25323,1404-12-03,P014,D022,45,650000,4,28080000,True
25324,1404-07-17,P008,D017,28,720000,2,19756800,True
25325,1405-04-27,P017,D027,80,720000,7,53568000,True
25326,1404-11-03,P008,D028,23,720000,0,16560000,True
25327,1404-11-08,P008,D001,18,720000,3,12571200,True
25328,1404-11-25,P017,D008,74,720000,6,50083200,True
25329,1404-06-05,P003,D012,57,580000,5,31407000,True
25330,1404-11-02,P005,D015,14,480000,2,6585600,True
25331,1405-04-29,P020,D024,40,620000,4,23808000,True
25332,1404-06-30,P012,D015,66,820000,3,52496400,True
25333,1405-04-09,P011,D032,19,1350000,0,25650000,True
25334,1405-04-29,P018,D036,7,590000,3,4006100,True
25335,1404-12-17,P020,D017,30,620000,2,18228000,True
25336,1405-06-01,P005,D026,32,480000,0,15360000,True
25337,1405-01-08,P009,D031,19,610000,0,11590000,True
25338,1404-09-24,P020,D014,34,620000,0,21080000,True
25339,1404-07-30,P008,D002,60,720000,5,41040000,True
25340,1404-11-28,P011,D011,21,1350000,3,27499500,True
25341,1405-03-15,P011,D006,27,1350000,0,36450000,True
25342,1405-05-26,P009,D028,5,610000,0,3050000,True
25343,1405-03-25,P002,D017,40,1050000,4,40320000,True
25344,1404-07-30,P003,D029,18,580000,3,10126800,True
25345,1405-01-10,P003,D004,49,580000,6,26714800,True
25346,1404-07-09,P013,D021,36,520000,0,18720000,True
25347,1404-06-25,P018,D021,12,590000,0,7080000,True
25348,1405-02-22,P007,D025,7,580000,3,3938200,True
25349,1404-06-26,P008,D013,28,720000,3,19555200,True
25350,1405-03-21,P009,D031,50,610000,5,28975000,True
25351,1404-06-02,P020,D014,66,620000,5,38874000,True
25352,1404-11-30,P020,D002,45,620000,4,26784000,True
25353,1405-03-03,P007,D032,6,580000,2,3410400,True
25354,1404-12-09,P020,D035,14,620000,2,8506400,True
25355,1404-11-14,P015,D028,86,2100000,7,167958000,True
25356,1405-05-11,P011,D006,32,1350000,0,43200000,True
25357,1405-05-20,P014,D028,80,650000,8,47840000,True
25358,1404-11-12,P014,D018,21,650000,0,13650000,True
25359,1405-01-30,P007,D025,76,580000,6,41435200,True
25360,1404-11-18,P019,D025,18,950000,0,17100000,True
25361,1404-11-28,P005,D004,19,480000,0,9120000,True
25362,1404-06-24,P013,D018,49,520000,4,24460800,True
25363,1404-06-10,P012,D011,76,820000,5,59204000,True
25364,1404-10-19,P013,D002,88,520000,7,42556800,True
25365,1405-04-22,P020,D009,76,620000,6,44292800,True
25366,1405-05-02,P018,D036,32,590000,0,18880000,True
25367,1404-07-21,P013,D016,18,520000,0,9360000,True
25368,1405-04-18,P009,D007,26,610000,0,15860000,True
25369,1404-08-11,P020,D015,14,620000,0,8680000,True
25370,1405-04-28,P005,D021,29,480000,0,13920000,True
25371,1404-08-28,P013,D007,58,520000,6,28350400,True
25372,1404-10-21,P005,D014,68,480000,5,31008000,True
25373,1405-05-11,P005,D029,55,480000,4,25344000,True
25374,1405-03-09,P011,D030,30,1350000,3,39285000,True
25375,1404-08-14,P010,D027,59,790000,3,45211700,True
25376,1404-11-06,P006,D007,36,850000,2,29988000,True
25377,1404-09-16,P012,D017,72,820000,4,56678400,True
25378,1404-06-24,P008,D018,48,720000,4,33177600,True
25379,1404-10-27,P003,D021,76,580000,4,42316800,True
25380,1404-07-24,P008,D019,45,720000,4,31104000,True
25381,1404-11-28,P009,D029,72,610000,5,41724000,True
25382,1404-08-21,P006,D019,47,850000,4,38352000,True
25383,1404-12-27,P014,D026,86,650000,5,53105000,True
25384,1404-10-01,P008,D014,90,720000,7,60264000,True
25385,1405-04-24,P019,D006,43,950000,5,38807500,True
25386,1405-02-21,P007,D033,81,580000,7,43691400,True
25387,1404-11-29,P012,D023,13,820000,0,10660000,True
25388,1405-05-24,P015,D014,6,2100000,0,12600000,True
25389,1405-03-28,P017,D009,22,720000,2,15523200,True
25390,1404-07-17,P003,D025,16,580000,0,9280000,True
25391,1404-10-30,P009,D010,60,610000,6,34404000,True
25392,1404-08-22,P009,D022,57,610000,6,32683800,True
25393,1404-09-30,P016,D009,44,1250000,3,53350000,True
25394,1404-07-21,P005,D026,69,480000,3,32126400,True
25395,1404-11-29,P001,D028,92,1850000,5,161690000,True
25396,1404-08-01,P002,D017,45,1050000,5,44887500,True
25397,1405-05-15,P006,D005,53,850000,5,42797500,True
25398,1405-02-29,P013,D006,14,520000,3,7061600,True
25399,1404-10-13,P020,D022,31,620000,0,19220000,True
25400,1404-09-25,P011,D029,23,1350000,0,31050000,True
25401,1404-10-02,P013,D017,66,520000,5,32604000,True
25402,1405-01-15,P010,D002,68,790000,3,52108400,True
25403,1404-08-23,P020,D022,44,620000,4,26188800,True
25404,1405-01-13,P003,D003,34,580000,0,19720000,True
25405,1404-11-07,P014,D001,57,650000,5,35197500,True
25406,1404-12-17,P009,D004,33,610000,0,20130000,True
25407,1405-01-11,P019,D006,70,950000,4,63840000,True
25408,1405-05-09,P004,D008,34,1450000,3,47821000,True
25409,1404-12-11,P004,D028,43,1450000,3,60479500,True
25410,1404-06-23,P005,D005,70,480000,5,31920000,True
25411,1404-12-05,P019,D035,48,950000,5,43320000,True
25412,1404-09-29,P020,D012,40,620000,6,23312000,True
25413,1404-11-21,P009,D022,39,610000,2,23314200,True
25414,1404-07-29,P008,D006,39,720000,0,28080000,True
25415,1404-12-25,P018,D021,43,590000,4,24355200,True
25416,1405-04-29,P020,D024,39,620000,3,23454600,True
25417,1404-09-21,P013,D027,28,520000,3,14123200,True
25418,1405-05-22,P007,D010,60,580000,6,32712000,True
25419,1404-07-05,P016,D004,25,1250000,3,30312500,True
25420,1404-11-25,P009,D014,63,610000,5,36508500,True
25421,1404-08-08,P014,D029,39,650000,3,24589500,True
25422,1404-09-16,P020,D009,10,620000,0,6200000,True
25423,1404-10-13,P020,D031,29,620000,2,17620400,True
25424,1404-06-20,P020,D011,26,620000,3,15636400,True
25425,1404-10-29,P008,D012,92,720000,6,62265600,True
25426,1404-09-07,P013,D035,30,520000,3,15132000,True
25427,1404-08-11,P010,D024,46,790000,3,35249800,True
25428,1404-12-15,P003,D017,60,580000,3,33756000,True
25429,1404-06-10,P009,D015,62,610000,3,36685400,True
25430,1404-09-11,P013,D024,38,520000,2,19364800,True
25431,1405-05-12,P017,D004,46,720000,4,31795200,True
25432,1404-07-13,P018,D026,87,590000,7,47736900,True
25433,1404-09-14,P018,D004,24,590000,0,14160000,True
25434,1404-09-22,P001,D009,77,1850000,4,136752000,True
25435,1404-10-20,P005,D030,63,480000,5,28728000,True
25436,1404-08-03,P020,D033,60,620000,6,34968000,True
25437,1405-05-24,P016,D029,34,1250000,2,41650000,True
25438,1405-03-16,P007,D026,17,580000,3,9564200,True
25439,1404-09-18,P009,D022,43,610000,4,25180800,True
25440,1404-07-20,P017,D005,94,720000,8,62265600,True
25441,1404-12-11,P017,D030,98,720000,5,67032000,True
25442,1404-11-28,P003,D034,11,580000,0,6380000,True
25443,1404-06-02,P005,D019,50,480000,6,22560000,True
25444,1405-05-20,P017,D001,7,720000,2,4939200,True
25445,1404-12-17,P020,D019,47,620000,5,27683000,True
25446,1404-07-03,P003,D035,11,580000,0,6380000,True
25447,1404-12-04,P013,D018,55,520000,4,27456000,True
25448,1405-02-10,P017,D013,62,720000,3,43300800,True
25449,1405-04-13,P018,D018,10,590000,3,5723000,True
25450,1404-09-15,P012,D016,54,820000,4,42508800,True
25451,1404-07-17,P003,D023,69,580000,6,37618800,True
25452,1404-12-14,P018,D014,18,590000,0,10620000,True
25453,1405-02-20,P010,D025,60,790000,6,44556000,True
25454,1404-09-14,P012,D031,25,820000,2,20090000,True
25455,1405-04-08,P011,D034,30,1350000,2,39690000,True
25456,1405-02-13,P017,D023,38,720000,3,26539200,True
25457,1405-04-21,P015,D027,9,2100000,2,18522000,True
25458,1404-12-22,P012,D016,48,820000,4,37785600,True
25459,1404-12-13,P009,D029,19,610000,0,11590000,True
25460,1404-07-02,P015,D027,13,2100000,0,27300000,True
25461,1405-03-15,P016,D033,52,1250000,5,61750000,True
25462,1404-09-03,P017,,40,720000,6,27072000,True
25463,1404-06-06,P006,D022,52,850000,5,41990000,True
25464,1404-08-12,P014,D019,58,650000,4,36192000,True
25465,1404-09-24,P008,D022,26,720000,0,18720000,True
25466,1404-12-07,P009,D015,32,610000,0,19520000,True
25467,1405-03-27,P007,D003,46,580000,3,25879600,True
25468,1404-12-15,P018,D034,8,590000,2,4625600,True
25469,1404-08-16,P010,D005,39,790000,0,30810000,True
25470,1404-09-10,P018,D022,62,590000,3,35482600,True
25471,1405-03-04,P012,D027,74,820000,6,57039200,True
25472,1405-03-12,P007,D033,46,580000,3,25879600,True
25473,1404-11-20,P009,D008,71,610000,6,40711400,True
25474,1405-05-12,P003,D029,41,580000,6,22353200,True
25475,1405-01-03,P011,D002,44,1350000,5,56430000,True
25476,1404-10-24,P009,D034,16,610000,2,9564800,True
25477,1404-06-11,P017,D023,78,720000,3,54475200,True
25478,1404-08-29,P014,D001,9,650000,3,5674500,True
25479,1405-04-27,P003,D017,48,580000,5,26448000,True
25480,1405-03-16,P012,D030,63,820000,5,49077000,True
25481,1405-02-15,P005,D025,63,480000,6,28425600,True
25482,1404-07-06,P019,D002,26,950000,3,23959000,True
25483,1405-02-08,P012,D015,54,820000,5,42066000,True
25484,1404-08-05,P019,D026,22,950000,3,20273000,True
25485,1405-01-01,P013,D026,23,520000,0,11960000,True
25486,1404-11-11,P006,D030,51,850000,3,42049500,True
25487,1405-02-06,P009,D024,14,610000,2,8369200,True
25488,1405-02-04,P011,D008,27,1350000,0,36450000,True
25489,1404-10-16,P003,D036,72,580000,4,40089600,True
25490,1405-05-07,P019,D034,56,950000,5,50540000,True
25491,1405-05-27,P020,D031,68,620000,4,40473600,True
25492,1404-08-06,P004,D035,20,1450000,0,29000000,True
25493,1404-11-10,P010,D035,42,790000,5,31521000,True
25494,1404-09-24,P003,D003,64,580000,4,35635200,True
25495,1405-04-15,P011,D003,15,1350000,3,19642500,True
25496,1404-12-13,P016,D001,50,1250000,5,59375000,True
25497,1405-03-30,P013,D010,31,520000,3,15636400,True
25498,1404-07-10,P015,D008,48,2100000,4,96768000,True
25499,1404-08-17,P015,D006,13,2100000,2,26754000,True
25500,1404-08-01,P015,D008,18,2100000,0,37800000,True
25501,1404-06-06,P006,D001,91,850000,5,73482500,True
25502,1405-05-03,P008,D013,17,720000,0,12240000,True
25503,1405-01-03,P014,D035,7,650000,2,4459000,True
25504,1404-06-13,P008,D010,17,720000,0,12240000,True
25505,1405-01-02,P014,D025,67,650000,6,40937000,True
25506,1404-10-15,P020,D002,59,620000,4,35116800,True
25507,1404-06-05,P005,D030,65,480000,5,29640000,True
25508,1404-07-09,P003,D005,14,580000,2,7957600,True
25509,1404-07-03,P005,D020,70,480000,6,31584000,True
25510,1404-11-29,P009,D035,77,610000,6,44151800,True
25511,1404-06-21,P007,D023,54,580000,6,29440800,True
25512,1404-08-30,P010,D018,73,790000,5,54786500,True
25513,1404-11-05,P008,D007,67,720000,5,45828000,True
25514,1405-02-13,P012,D021,60,820000,6,46248000,True
25515,1404-11-16,P014,D028,21,650000,0,13650000,True
25516,1404-08-10,P016,D022,44,1250000,3,53350000,True
25517,1404-08-25,P020,D034,22,620000,2,13367200,True
25518,1404-08-05,P006,D005,20,850000,3,16490000,True
25519,1405-02-13,P001,D032,9,1850000,2,16317000,True
25520,1405-03-03,P013,D028,22,520000,2,11211200,True
25521,1404-11-22,P011,D033,10,1350000,0,13500000,True
25522,1405-05-11,P008,D020,7,720000,0,5040000,True
25523,1405-01-09,P002,D007,25,1050000,0,26250000,True
25524,1405-05-11,P003,D012,79,580000,4,43987200,True
25525,1404-10-17,P009,D003,34,610000,2,20325200,True
25526,1404-12-26,P005,D036,50,480000,6,22560000,True
25527,1405-03-23,P011,D010,76,1350000,5,97470000,True
25528,1404-12-22,P005,D019,60,480000,4,27648000,True
25529,1404-11-20,P017,D027,41,720000,5,28044000,True
25530,1405-01-11,P019,D029,5,950000,0,4750000,True
25531,1404-08-11,P013,D026,36,520000,0,18720000,True
25532,1404-11-09,P002,D036,74,1050000,4,74592000,True
25533,1404-06-19,P006,D026,28,850000,3,23086000,True
25534,1405-04-15,P005,D018,58,480000,4,26726400,True
25535,1405-05-10,P015,D007,15,2100000,0,31500000,True
25536,1404-08-17,P007,D004,12,580000,0,6960000,True
25537,1405-01-10,P009,D020,23,610000,0,14030000,True
25538,1404-11-07,P016,D016,12,1250000,3,14550000,True
25539,1405-05-04,P020,D024,88,620000,6,51286400,True
25540,1405-05-12,P004,D007,89,1450000,6,121307000,True
25541,1405-02-18,P011,D007,13,1350000,0,17550000,True
25542,1404-10-04,P002,D034,11,1050000,3,11203500,True
25543,1404-10-29,P008,D025,10,720000,0,7200000,True
25544,1404-10-04,P013,D009,69,520000,5,34086000,True
25545,1404-11-08,P005,D003,42,480000,3,19555200,True
25546,1405-03-01,P015,D018,46,2100000,5,91770000,True
25547,1405-04-27,P014,D024,23,650000,2,14651000,True
25548,1404-07-22,P012,D030,54,820000,5,42066000,True
25549,1405-05-27,P016,D009,17,1250000,0,21250000,True
25550,1405-03-23,P017,D008,22,720000,2,15523200,True
25551,1404-11-22,P001,D029,92,1850000,7,158286000,True
25552,1404-07-08,P008,D006,9,720000,0,6480000,True
25553,1404-09-09,P011,D031,53,1350000,6,67257000,True
25554,1404-09-30,P013,D008,35,520000,3,17654000,True
25555,1404-12-11,P007,D029,24,580000,0,13920000,True
25556,1405-02-10,P016,D017,64,1250000,3,77600000,True
25557,1404-08-17,P009,D009,55,610000,3,32543500,True
25558,1404-10-17,P013,D006,18,520000,0,9360000,True
25559,1405-04-11,P010,D017,23,790000,0,18170000,True
25560,1404-09-30,P017,D001,68,720000,5,46512000,True
25561,1405-04-24,P011,D027,32,1350000,0,43200000,True
25562,1405-04-11,P020,D009,80,620000,5,47120000,True
25563,1404-07-17,P013,D016,64,520000,4,31948800,True
25564,1404-07-06,P014,D013,73,650000,5,45077500,True
25565,1405-01-12,P020,D032,9,620000,0,5580000,True
25566,1404-11-16,P014,D035,38,650000,0,24700000,True
25567,1404-08-19,P009,D004,6,610000,3,3550200,True
25568,1404-11-27,P003,D007,17,580000,0,9860000,True
25569,1405-05-06,P013,D016,21,520000,2,10701600,True
25570,1404-06-21,P011,D030,14,1350000,0,18900000,True
25571,1405-02-01,P012,D031,52,820000,5,40508000,True
25572,1404-11-01,P016,D029,72,1250000,5,85500000,True
25573,1404-11-27,P020,D015,75,620000,6,43710000,True
25574,1404-11-15,P016,D026,7,1250000,2,8575000,True
25575,1405-02-11,P017,D013,33,720000,0,23760000,True
25576,1404-08-01,P005,D001,15,480000,0,7200000,True
25577,1404-06-04,P003,D033,78,580000,4,43430400,True
25578,1405-01-09,P020,D027,33,620000,0,20460000,True
25579,1404-07-10,P007,D002,37,580000,2,21030800,True
25580,1405-02-15,P017,D035,82,720000,5,56088000,True
25581,1404-07-17,P003,D017,76,580000,3,42757600,True
25582,1404-08-27,P011,D030,33,1350000,0,44550000,True
25583,1404-12-15,P008,D032,62,720000,4,42854400,True
25584,1405-05-05,P013,D003,9,520000,0,4680000,True
25585,1405-04-09,P020,D004,27,620000,2,16405200,True
25586,1404-07-08,P020,D025,28,620000,2,17012800,True
25587,1404-08-06,P005,D008,33,480000,3,15364800,True
25588,1404-12-20,P006,D017,43,850000,5,34722500,True
25589,1405-03-21,P005,D007,37,480000,2,17404800,True
25590,1405-02-16,P003,D006,8,580000,3,4500800,True
25591,1404-09-11,P008,D015,13,720000,2,9172800,True
25592,1404-11-15,P012,D015,57,820000,3,45337800,True
25593,1405-01-31,P003,D026,19,580000,0,11020000,True
25594,1404-09-11,P017,D034,60,720000,3,41904000,True
25595,1404-10-30,P009,D011,5,610000,0,3050000,True
25596,1404-12-27,P002,D018,35,1050000,2,36015000,True
25597,1405-04-29,P014,D005,46,650000,3,29003000,True
25598,1405-02-12,P003,D036,18,580000,0,10440000,True
25599,1405-04-16,P005,D013,32,480000,0,15360000,True
25600,1404-06-26,P017,D035,52,720000,5,35568000,True
25601,1405-04-29,P009,D015,27,610000,0,16470000,True
25602,1405-01-01,P008,D030,11,720000,0,7920000,True
25603,1404-12-12,P008,D031,33,720000,2,23284800,True
25604,1404-07-13,P011,D005,70,1350000,4,90720000,True
25605,1404-12-07,P017,D019,15,720000,0,10800000,True
25606,1405-05-28,P016,D031,20,1250000,2,24500000,True
25607,1404-08-26,P009,D026,35,610000,0,21350000,True
25608,1404-12-28,P014,D014,46,650000,3,29003000,True
25609,1404-07-04,P017,D007,7,720000,0,5040000,True
25610,1404-11-21,P009,D008,53,610000,3,31360100,True
25611,1405-04-28,P013,D025,19,520000,0,9880000,True
25612,1404-06-09,P014,D027,58,650000,6,35438000,True
25613,1404-07-19,P007,D033,57,580000,5,31407000,True
25614,1404-06-31,P009,D002,25,610000,3,14792500,True
25615,1405-01-22,P010,D002,52,790000,5,39026000,True
25616,1404-06-04,P005,D019,37,480000,3,17227200,True
25617,1405-05-07,P015,D014,43,2100000,6,84882000,True
25618,1404-10-08,P001,D026,18,1850000,3,32301000,True
25619,1404-09-17,P015,D010,18,2100000,0,37800000,True
25620,1404-12-24,P003,D020,72,580000,4,40089600,True
25621,1404-09-19,P013,D004,68,520000,3,34299200,True
25622,1405-03-03,P017,D026,46,720000,3,32126400,True
25623,1404-08-20,P017,D015,29,720000,0,20880000,True
25624,1404-12-16,P017,D027,95,720000,5,64980000,True
25625,1404-09-10,P013,D006,46,520000,6,22484800,True
25626,1404-12-24,P003,D031,28,580000,3,15752800,True
25627,1405-05-25,P005,D014,39,480000,0,18720000,True
25628,1404-10-08,P013,D023,22,520000,0,11440000,True
25629,1405-02-21,P014,D001,12,650000,0,7800000,True
25630,1404-10-01,P009,D016,11,610000,0,6710000,True
25631,1404-10-01,P008,D016,10,720000,0,7200000,True
25632,1404-10-05,P006,D013,46,850000,3,37927000,True
25633,1404-06-31,P005,D018,53,480000,6,23913600,True
25634,1405-01-30,P016,D029,71,1250000,4,85200000,True
25635,1405-04-31,P012,D032,50,820000,5,38950000,True
25636,1404-06-03,P019,D016,75,950000,6,66975000,True
25637,1404-12-26,P016,D002,17,1250000,2,20825000,True
25638,1405-03-10,P009,D018,68,610000,6,38991200,True
25639,1405-03-08,P018,D011,53,590000,4,30019200,True
25640,1404-07-06,P017,D032,86,720000,8,56966400,True
25641,1404-06-14,P011,D027,62,1350000,3,81189000,True
25642,1405-01-02,P013,D025,25,520000,0,13000000,True
25643,1404-07-27,P018,D025,78,590000,4,44179200,True
25644,1404-08-25,P002,D007,39,1050000,2,40131000,True
25645,1405-04-04,P004,D021,67,1450000,4,93264000,True
25646,1404-12-18,P019,D025,44,950000,5,39710000,True
25647,1405-01-26,P014,D027,36,650000,3,22698000,True
25648,1404-09-20,P013,D035,17,520000,0,8840000,True
25649,1405-04-27,P005,D020,26,480000,2,12230400,True
25650,1405-03-26,P009,D023,23,610000,3,13609100,True
25651,1404-08-21,P014,D014,67,650000,5,41372500,True
25652,1405-04-22,P018,D011,65,590000,3,37199500,True
25653,1404-10-03,P003,D006,31,580000,0,17980000,True
25654,1404-12-07,P013,D018,48,520000,6,23462400,True
25655,1404-07-21,P011,D019,14,1350000,2,18522000,True
25656,1404-11-04,P012,D008,65,820000,4,51168000,True
25657,1405-05-31,P010,D031,81,790000,7,59510700,True
25658,1405-05-22,P006,D001,63,850000,5,50872500,True
25659,1404-11-04,P016,D023,18,1250000,3,21825000,True
25660,1405-02-31,P013,D021,78,520000,5,38532000,True
25661,1404-11-25,P018,D008,68,590000,3,38916400,True
25662,1405-02-10,P012,D020,69,820000,4,54316800,True
25663,1404-11-20,P005,D003,18,480000,0,8640000,True
25664,1404-06-30,P017,D002,40,720000,6,27072000,True
25665,1404-10-23,P004,D010,22,1450000,0,31900000,True
25666,1405-03-15,P009,D009,36,610000,0,21960000,True
25667,1404-12-07,P002,D035,8,1050000,0,8400000,True
25668,1404-06-22,P008,D030,60,720000,4,41472000,True
25669,1404-08-14,P009,D020,19,610000,2,11358200,True
25670,1405-04-24,P003,D008,93,580000,8,49624800,True
25671,1405-04-31,P005,D031,50,480000,6,22560000,True
25672,1405-05-30,P005,D025,66,480000,4,30412800,True
25673,1405-01-19,P018,D027,6,590000,2,3469200,True
25674,1404-06-22,P016,D029,46,1250000,6,54050000,True
25675,1405-03-17,P003,D001,48,580000,5,26448000,True
25676,1405-03-27,P019,D003,19,950000,2,17689000,True
25677,1404-12-12,P005,D028,82,480000,6,36998400,True
25678,1405-05-15,P010,D028,54,790000,4,40953600,True
25679,1404-07-21,P011,D030,82,1350000,8,101844000,True
25680,1404-09-07,P001,D021,23,1850000,2,41699000,True
25681,1405-01-06,P010,D020,30,790000,0,23700000,True
25682,1404-12-26,P011,D022,88,1350000,5,112860000,True
25683,1404-06-05,P017,D036,30,720000,0,21600000,True
25684,1404-07-01,P005,D013,33,480000,0,15840000,True
25685,1404-10-10,P020,D007,27,620000,3,16237800,True
25686,1404-12-19,P005,D018,69,480000,4,31795200,True
25687,1404-09-11,P004,D027,54,1450000,6,73602000,True
25688,1404-07-06,P009,D031,29,610000,2,17336200,True
25689,1404-12-21,P008,D005,67,720000,4,46310400,True
25690,1405-04-05,P018,D008,63,590000,6,34939800,True
25691,1404-10-30,P006,D017,70,850000,4,57120000,True
25692,1404-10-30,P020,D017,31,620000,3,18643400,True
25693,1405-01-31,P005,D027,82,480000,7,36604800,True
25694,1404-12-11,P006,D010,24,850000,0,20400000,True
